#
#
#   Lonertzian-smoothed self-energy (both particle and hole)
#
#   k = 1.39479 fm^-1 (group = 10)     and E_F = -52.0162 MeV
#
#   Sigma^{infty} = -42.44 MeV
#
#
#    E               Re \Sig(k,E)       Im \Sig(k,E)             k 

-39.8367      -41.2205       0.17883            1.39479
-39.7167      -41.2581       0.175739            1.39479
-39.5967      -41.2954       0.172687            1.39479
-39.4767      -41.3325       0.169674            1.39479
-39.3567      -41.3694       0.166697            1.39479
-39.2367      -41.406       0.163757            1.39479
-39.1167      -41.4425       0.160852            1.39479
-38.9967      -41.4788       0.157982            1.39479
-38.8767      -41.5148       0.155146            1.39479
-38.7567      -41.5507       0.152343            1.39479
-38.6367      -41.5864       0.149572            1.39479
-38.5167      -41.6219       0.146834            1.39479
-38.3967      -41.6572       0.144126            1.39479
-38.2767      -41.6923       0.141448            1.39479
-38.1567      -41.7272       0.1388            1.39479
-38.0367      -41.762       0.136181            1.39479
-37.9167      -41.7966       0.13359            1.39479
-37.7967      -41.831       0.131027            1.39479
-37.6767      -41.8653       0.128491            1.39479
-37.5567      -41.8994       0.125982            1.39479
-37.4367      -41.9333       0.123498            1.39479
-37.3167      -41.9671       0.121039            1.39479
-37.1967      -42.0008       0.118605            1.39479
-37.0767      -42.0343       0.116195            1.39479
-36.9567      -42.0676       0.113809            1.39479
-36.8367      -42.1008       0.111446            1.39479
-36.7167      -42.1339       0.109105            1.39479
-36.5967      -42.1668       0.106786            1.39479
-36.4767      -42.1996       0.104489            1.39479
-36.3567      -42.2323       0.102213            1.39479
-36.2367      -42.2648       0.0999573            1.39479
-36.1167      -42.2972       0.0977218            1.39479
-35.9967      -42.3295       0.0955059            1.39479
-35.8767      -42.3617       0.0933092            1.39479
-35.7567      -42.3937       0.0911313            1.39479
-35.6367      -42.4256       0.0889716            1.39479
-35.5167      -42.4574       0.0868299            1.39479
-35.3967      -42.4891       0.0847056            1.39479
