#
#
#   Lonertzian-smoothed self-energy (both particle and hole)
#
#   k = 2.41585 fm^-1 (group = 3)     and E_F = -52.0162 MeV
#
#   Sigma^{infty} = 54.2637 MeV
#
#
#    E               Re \Sig(k,E)       Im \Sig(k,E)             k 

-72.2599      51.3019       -0.00274767            2.41585
-72.1399      51.2943       -0.00427094            2.41585
-72.0199      51.2868       -0.00570603            2.41585
-71.8999      51.2794       -0.0070608            2.41585
-71.7799      51.2721       -0.0083422            2.41585
-71.6599      51.2648       -0.00955648            2.41585
-71.5399      51.2576       -0.0107092            2.41585
-71.4199      51.2505       -0.0118054            2.41585
-71.2999      51.2434       -0.0128495            2.41585
-71.1799      51.2364       -0.0138456            2.41585
-71.0599      51.2295       -0.0147974            2.41585
-70.9399      51.2226       -0.0157082            2.41585
-70.8199      51.2158       -0.0165809            2.41585
-70.6999      51.209       -0.0174184            2.41585
-70.5799      51.2023       -0.0182231            2.41585
-70.4599      51.1956       -0.0189972            2.41585
-70.3399      51.1889       -0.0197429            2.41585
-70.2199      51.1823       -0.0204621            2.41585
-70.0999      51.1757       -0.0211564            2.41585
-69.9799      51.1692       -0.0218275            2.41585
-69.8599      51.1627       -0.022477            2.41585
-69.7399      51.1562       -0.023106            2.41585
-69.6199      51.1498       -0.023716            2.41585
-69.4999      51.1433       -0.024308            2.41585
-69.3799      51.137       -0.0248831            2.41585
-69.2599      51.1306       -0.0254423            2.41585
-69.1399      51.1242       -0.0259867            2.41585
-69.0199      51.1179       -0.0265169            2.41585
-68.8999      51.1116       -0.0270338            2.41585
-68.7799      51.1053       -0.0275382            2.41585
-68.6599      51.0991       -0.0280308            2.41585
-68.5399      51.0928       -0.0285122            2.41585
-68.4199      51.0866       -0.0289831            2.41585
-68.2999      51.0804       -0.0294439            2.41585
-68.1799      51.0742       -0.0298953            2.41585
-68.0599      51.068       -0.0303377            2.41585
-67.9399      51.0618       -0.0307716            2.41585
-67.8199      51.0556       -0.0311975            2.41585
-67.6999      51.0495       -0.0316158            2.41585
-67.5799      51.0433       -0.0320269            2.41585
-67.4599      51.0372       -0.0324311            2.41585
-67.3399      51.031       -0.0328288            2.41585
-67.2199      51.0249       -0.0332204            2.41585
-67.0999      51.0188       -0.0336061            2.41585
-66.9799      51.0127       -0.0339863            2.41585
-66.8599      51.0065       -0.0343612            2.41585
-66.7399      51.0004       -0.0347312            2.41585
-66.6199      50.9943       -0.0350963            2.41585
-66.4999      50.9882       -0.035457            2.41585
-66.3799      50.9821       -0.0358135            2.41585
-66.2599      50.976       -0.0361658            2.41585
-66.1399      50.9699       -0.0365144            2.41585
-66.0199      50.9638       -0.0368593            2.41585
-65.8999      50.9577       -0.0372008            2.41585
-65.7799      50.9516       -0.037539            2.41585
-65.6599      50.9455       -0.0378741            2.41585
-65.5399      50.9394       -0.0382063            2.41585
-65.4199      50.9333       -0.0385357            2.41585
-65.2999      50.9272       -0.0388626            2.41585
-65.1799      50.921       -0.0391869            2.41585
-65.0599      50.9149       -0.039509            2.41585
-64.9399      50.9088       -0.0398288            2.41585
-64.8199      50.9027       -0.0401466            2.41585
-64.6999      50.8965       -0.0404624            2.41585
-64.5799      50.8904       -0.0407765            2.41585
-64.4599      50.8842       -0.0410888            2.41585
-64.3399      50.8781       -0.0413995            2.41585
-64.2199      50.8719       -0.0417088            2.41585
-64.0999      50.8658       -0.0420167            2.41585
-63.9799      50.8596       -0.0423233            2.41585
-63.8599      50.8534       -0.0426287            2.41585
-63.7399      50.8472       -0.042933            2.41585
-63.6199      50.841       -0.0432364            2.41585
-63.4999      50.8348       -0.0435388            2.41585
-63.3799      50.8286       -0.0438404            2.41585
-63.2599      50.8223       -0.0441412            2.41585
-63.1399      50.8161       -0.0444414            2.41585
-63.0199      50.8098       -0.044741            2.41585
-62.8999      50.8036       -0.0450401            2.41585
-62.7799      50.7973       -0.0453388            2.41585
-62.6599      50.791       -0.0456371            2.41585
-62.5399      50.7847       -0.0459351            2.41585
-62.4199      50.7784       -0.0462328            2.41585
-62.2999      50.7721       -0.0465304            2.41585
-62.1799      50.7658       -0.0468279            2.41585
-62.0599      50.7594       -0.0471254            2.41585
-61.9399      50.7531       -0.0474229            2.41585
-61.8199      50.7467       -0.0477205            2.41585
-61.6999      50.7403       -0.0480183            2.41585
-61.5799      50.7339       -0.0483162            2.41585
-61.4599      50.7275       -0.0486145            2.41585
-61.3399      50.721       -0.048913            2.41585
-61.2199      50.7146       -0.049212            2.41585
-61.0999      50.7081       -0.0495113            2.41585
-60.9799      50.7016       -0.0498112            2.41585
-60.8599      50.6952       -0.0501115            2.41585
-60.7399      50.6886       -0.0504125            2.41585
-60.6199      50.6821       -0.0507141            2.41585
-60.4999      50.6756       -0.0510165            2.41585
-60.3799      50.669       -0.0513195            2.41585
-60.2599      50.6624       -0.0516234            2.41585
