#
#
#   Lonertzian-smoothed self-energy (both particle and hole)
#
#   k = 0 fm^-1 (group = 0)     and E_F = -42.8326 MeV
#
#   Sigma^{infty} = -106.672 MeV
#
#
#    E               Re \Sig(k,E)       Im \Sig(k,E)             k 

-169.103      -144.637       8.31219            0
-168.983      -145.187       8.94481            0
-168.863      -145.75       9.6508            0
-168.743      -146.319       10.4404            0
-168.623      -146.89       11.3253            0
-168.503      -147.454       12.3183            0
-168.383      -147.999       13.434            0
-168.263      -148.509       14.6877            0
-168.143      -148.963       16.0952            0
-168.023      -149.331       17.6717            0
-167.903      -149.577       19.4298            0
-167.783      -149.653       21.3769            0
-167.663      -149.501       23.5101            0
-167.543      -149.05       25.811            0
-167.423      -148.225       28.2382            0
-167.303      -146.951       30.7193            0
-167.183      -145.163       33.146            0
-167.063      -142.831       35.3743            0
-166.943      -139.975       37.2355            0
-166.823      -136.684       38.56            0
-166.703      -133.114       39.2114            0
-166.583      -129.473       39.119            0
-166.463      -125.982       38.2976            0
-166.343      -122.834       36.8431            0
-166.223      -120.165       34.9071            0
-166.103      -118.039       32.6626            0
-165.983      -116.458       30.2723            0
-165.863      -115.377       27.8692            0
-165.743      -114.728       25.5496            0
-165.623      -114.433       23.375            0
-165.503      -114.418       21.3787            0
-165.383      -114.618       19.5735            0
-165.263      -114.978       17.9584            0
-165.143      -115.453       16.5246            0
-165.023      -116.01       15.2586            0
-164.903      -116.622       14.1454            0
-164.783      -117.271       13.1696            0
-164.663      -117.942       12.3169            0
-164.543      -118.625       11.5739            0
-164.423      -119.312       10.9287            0
-164.303      -119.999       10.3711            0
-164.183      -120.682       9.89217            0
-164.063      -121.358       9.48439            0
-163.943      -122.028       9.14147            0
-163.823      -122.691       8.85829            0
-163.703      -123.345       8.63075            0
-163.583      -123.992       8.45574            0
-163.463      -124.632       8.33103            0
-163.343      -125.266       8.25526            0
-163.223      -125.893       8.22788            0
-163.103      -126.514       8.24917            0
-162.983      -127.129       8.32021            0
-162.863      -127.738       8.44293            0
-162.743      -128.339       8.62008            0
-162.623      -128.931       8.85531            0
-162.503      -129.512       9.1531            0
-162.383      -130.075       9.51881            0
-162.263      -130.617       9.95851            0
-162.143      -131.128       10.4788            0
-162.023      -131.596       11.0864            0
-161.903      -132.006       11.7873            0
-161.783      -132.339       12.5858            0
-161.663      -132.568       13.4827            0
-161.543      -132.664       14.4727            0
-161.423      -132.59       15.541            0
-161.303      -132.311       16.6601            0
-161.183      -131.792       17.786            0
-161.063      -131.008       18.8567            0
-160.943      -129.958       19.7951            0
-160.823      -128.667       20.5173            0
-160.703      -127.195       20.9468            0
-160.583      -125.632       21.0315            0
-160.463      -124.085       20.7575            0
-160.343      -122.657       20.1524            0
-160.223      -121.429       19.2779            0
-160.103      -120.449       18.2147            0
-159.983      -119.733       17.0453            0
-159.863      -119.269       15.8418            0
-159.743      -119.028       14.6594            0
-159.623      -118.974       13.5358            0
-159.503      -119.071       12.4933            0
-159.383      -119.284       11.5423            0
-159.263      -119.585       10.685            0
-159.143      -119.949       9.91862            0
-159.023      -120.358       9.23733            0
-158.903      -120.798       8.63391            0
-158.783      -121.258       8.1007            0
-158.663      -121.73       7.63022            0
-158.543      -122.207       7.21547            0
-158.423      -122.687       6.85007            0
-158.303      -123.166       6.52837            0
-158.183      -123.642       6.24535            0
-158.063      -124.114       5.99665            0
-157.943      -124.582       5.7785            0
-157.823      -125.044       5.58762            0
-157.703      -125.502       5.4212            0
-157.583      -125.954       5.27683            0
-157.463      -126.402       5.15244            0
-157.343      -126.846       5.04629            0
-157.223      -127.287       4.95687            0
-157.103      -127.724       4.88294            0
-156.983      -128.158       4.82343            0
-156.863      -128.591       4.77748            0
-156.743      -129.023       4.74438            0
-156.623      -129.454       4.72357            0
-156.503      -129.885       4.71463            0
-156.383      -130.317       4.71727            0
-156.263      -130.75       4.73129            0
-156.143      -131.185       4.75665            0
-156.023      -131.623       4.79338            0
-155.903      -132.064       4.84165            0
-155.783      -132.51       4.90171            0
-155.663      -132.96       4.97397            0
-155.543      -133.416       5.05893            0
-155.423      -133.879       5.15723            0
-155.303      -134.348       5.26966            0
-155.183      -134.826       5.39716            0
-155.063      -135.311       5.54084            0
-154.943      -135.807       5.70202            0
-154.823      -136.312       5.88223            0
-154.703      -136.828       6.08325            0
-154.583      -137.356       6.30716            0
-154.463      -137.895       6.55635            0
-154.343      -138.448       6.83362            0
-154.223      -139.014       7.14216            0
-154.103      -139.593       7.48573            0
-153.983      -140.186       7.8686            0
-153.863      -140.792       8.29577            0
-153.743      -141.41       8.77298            0
-153.623      -142.039       9.30681            0
-153.503      -142.676       9.90483            0
-153.383      -143.318       10.5757            0
-153.263      -143.959       11.329            0
-153.143      -144.592       12.1756            0
-153.023      -145.205       13.1273            0
-152.903      -145.784       14.1963            0
-152.783      -146.311       15.3949            0
-152.663      -146.758       16.734            0
-152.543      -147.093       18.2216            0
-152.423      -147.275       19.8592            0
-152.303      -147.254       21.6386            0
-152.183      -146.973       23.536            0
-152.063      -146.373       25.5062            0
-151.943      -145.4       27.4778            0
-151.823      -144.02       29.3509            0
-151.703      -142.231       31.0022            0
-151.583      -140.079       32.2995            0
-151.463      -137.666       33.1252            0
-151.343      -135.138       33.4032            0
-151.223      -132.667       33.1191            0
-151.103      -130.414       32.3247            0
-150.983      -128.502       31.1241            0
-150.863      -127.005       29.6489            0
-150.743      -125.941       28.0316            0
-150.623      -125.288       26.3869            0
-150.503      -125       24.8028            0
-150.383      -125.019       23.3398            0
-150.263      -125.287       22.0345            0
-150.143      -125.748       20.9063            0
-150.023      -126.359       19.9624            0
-149.903      -127.08       19.2031            0
-149.783      -127.881       18.625            0
-149.663      -128.737       18.2236            0
-149.543      -129.629       17.9948            0
-149.423      -130.539       17.9357            0
-149.303      -131.451       18.0456            0
-149.183      -132.35       18.3258            0
-149.063      -133.219       18.7793            0
-148.943      -134.037       19.4109            0
-148.823      -134.781       20.2257            0
-148.703      -135.419       21.228            0
-148.583      -135.914       22.4187            0
-148.463      -136.22       23.7919            0
-148.343      -136.283       25.3302            0
-148.223      -136.042       26.9991            0
-148.103      -135.438       28.7404            0
-147.983      -134.418       30.4681            0
-147.863      -132.958       32.0676            0
-147.743      -131.069       33.4043            0
-147.623      -128.816       34.3411            0
-147.503      -126.322       34.7651            0
-147.383      -123.749       34.6139            0
-147.263      -121.273       33.8924            0
-147.143      -119.051       32.671            0
-147.023      -117.195       31.0666            0
-146.903      -115.762       29.2152            0
-146.783      -114.756       27.2467            0
-146.663      -114.146       25.2682            0
-146.543      -113.878       23.3581            0
-146.423      -113.891       21.5669            0
-146.303      -114.126       19.9221            0
-146.183      -114.532       18.4348            0
-146.063      -115.064       17.1048            0
-145.943      -115.686       15.9251            0
-145.823      -116.372       14.8853            0
-145.703      -117.101       13.9734            0
-145.583      -117.856       13.1772            0
-145.463      -118.626       12.4852            0
-145.343      -119.403       11.8866            0
-145.223      -120.18       11.3719            0
-145.103      -120.953       10.9326            0
-144.983      -121.718       10.5611            0
-144.863      -122.473       10.2507            0
-144.743      -123.217       9.99538            0
-144.623      -123.949       9.78942            0
-144.503      -124.669       9.62765            0
-144.383      -125.377       9.50538            0
-144.263      -126.075       9.41867            0
-144.143      -126.767       9.36475            0
-144.023      -127.456       9.34228            0
-143.903      -128.144       9.35163            0
-143.783      -128.836       9.39471            0
-143.663      -129.533       9.47466            0
-143.543      -130.235       9.59551            0
-143.423      -130.944       9.76184            0
-143.303      -131.658       9.97861            0
-143.183      -132.375       10.2512            0
-143.063      -133.092       10.5854            0
-142.943      -133.806       10.9876            0
-142.823      -134.511       11.4651            0
-142.703      -135.2       12.0257            0
-142.583      -135.863       12.6777            0
-142.463      -136.488       13.4301            0
-142.343      -137.058       14.2913            0
-142.223      -137.55       15.2681            0
-142.103      -137.937       16.3645            0
-141.983      -138.184       17.5783            0
-141.863      -138.249       18.8982            0
-141.743      -138.088       20.2991            0
-141.623      -137.655       21.7377            0
-141.503      -136.914       23.1493            0
-141.383      -135.845       24.4476            0
-141.263      -134.461       25.5318            0
-141.143      -132.814       26.3004            0
-141.023      -130.999       26.6714            0
-140.903      -129.138       26.6021            0
-140.783      -127.364       26.1006            0
-140.663      -125.794       25.2239            0
-140.543      -124.508       24.0621            0
-140.423      -123.547       22.7184            0
-140.303      -122.91       21.29            0
-140.183      -122.573       19.8566            0
-140.063      -122.494       18.4756            0
-139.943      -122.628       17.1842            0
-139.823      -122.931       16.0021            0
-139.703      -123.363       14.9372            0
-139.583      -123.892       13.989            0
-139.463      -124.492       13.1523            0
-139.343      -125.143       12.4192            0
-139.223      -125.829       11.7807            0
-139.103      -126.54       11.2278            0
-138.983      -127.266       10.7521            0
-138.863      -128.002       10.3456            0
-138.743      -128.745       10.0016            0
-138.623      -129.49       9.71408            0
-138.503      -130.237       9.47795            0
-138.383      -130.984       9.28902            0
-138.263      -131.731       9.14384            0
-138.143      -132.479       9.03974            0
-138.023      -133.226       8.97469            0
-137.903      -133.974       8.94732            0
-137.783      -134.722       8.95685            0
-137.663      -135.472       9.00312            0
-137.543      -136.224       9.08651            0
-137.423      -136.977       9.208            0
-137.303      -137.732       9.36915            0
-137.183      -138.488       9.57212            0
-137.063      -139.244       9.81962            0
-136.943      -139.999       10.115            0
-136.823      -140.749       10.4619            0
-136.703      -141.49       10.8648            0
-136.583      -142.218       11.3277            0
-136.463      -142.923       11.855            0
-136.343      -143.597       12.4499            0
-136.223      -144.227       13.1139            0
-136.103      -144.799       13.8458            0
-135.983      -145.295       14.64            0
-135.863      -145.7       15.4854            0
-135.743      -145.998       16.3646            0
-135.623      -146.182       17.2546            0
-135.503      -146.25       18.1294            0
-135.383      -146.212       18.9646            0
-135.263      -146.086       19.7427            0
-135.143      -145.89       20.4572            0
-135.023      -145.64       21.1117            0
-134.903      -145.342       21.7153            0
-134.783      -144.986       22.274            0
-134.663      -144.558       22.7826            0
-134.543      -144.041       23.219            0
-134.423      -143.428       23.5458            0
-134.303      -142.736       23.717            0
-134.183      -142.003       23.6909            0
-134.063      -141.288       23.4432            0
-133.943      -140.659       22.9761            0
-133.823      -140.179       22.3193            0
-133.703      -139.892       21.5228            0
-133.583      -139.819       20.6452            0
-133.463      -139.961       19.7423            0
-133.343      -140.3       18.8607            0
-133.223      -140.811       18.0338            0
-133.103      -141.467       17.2831            0
-132.983      -142.241       16.6199            0
-132.863      -143.108       16.048            0
-132.743      -144.05       15.5668            0
-132.623      -145.051       15.1724            0
-132.503      -146.098       14.8596            0
-132.383      -147.185       14.6229            0
-132.263      -148.303       14.4567            0
-132.143      -149.45       14.3557            0
-132.023      -150.623       14.3156            0
-131.903      -151.82       14.3324            0
-131.783      -153.042       14.403            0
-131.663      -154.288       14.5249            0
-131.543      -155.559       14.6964            0
-131.423      -156.857       14.9162            0
-131.303      -158.184       15.1838            0
-131.183      -159.541       15.4992            0
-131.063      -160.931       15.8628            0
-130.943      -162.356       16.2757            0
-130.823      -163.819       16.7395            0
-130.703      -165.323       17.2563            0
-130.583      -166.87       17.8287            0
-130.463      -168.465       18.4601            0
-130.343      -170.109       19.1542            0
-130.223      -171.808       19.9158            0
-130.103      -173.565       20.75            0
-129.983      -175.383       21.6631            0
-129.863      -177.266       22.662            0
-129.743      -179.22       23.7551            0
-129.623      -181.247       24.9514            0
-129.503      -183.353       26.2618            0
-129.383      -185.542       27.6985            0
-129.263      -187.819       29.2754            0
-129.143      -190.187       31.0087            0
-129.023      -192.651       32.9169            0
-128.903      -195.213       35.0211            0
-128.783      -197.878       37.3459            0
-128.663      -200.646       39.9195            0
-128.543      -203.516       42.7743            0
-128.423      -206.488       45.9479            0
-128.303      -209.554       49.4835            0
-128.183      -212.703       53.4308            0
-128.063      -215.921       57.847            0
-127.943      -219.18       62.7976            0
-127.823      -222.444       68.3568            0
-127.703      -225.66       74.6079            0
-127.583      -228.756       81.6435            0
-127.463      -231.631       89.5629            0
-127.343      -234.15       98.4697            0
-127.223      -236.133       108.464            0
-127.103      -237.345       119.633            0
-126.983      -237.486       132.03            0
-126.863      -236.183       145.651            0
-126.743      -232.995       160.394            0
-126.623      -227.426       176.016            0
-126.503      -218.974       192.078            0
-126.383      -207.204       207.912            0
-126.263      -191.87       222.608            0
-126.143      -173.042       235.08            0
-126.023      -151.218       244.205            0
-125.903      -127.357       249.037            0
-125.783      -102.776       249.031            0
-125.663      -78.9253       244.188            0
-125.543      -57.12       235.057            0
-125.423      -38.3153       222.587            0
-125.303      -23.0078       207.9            0
-125.183      -11.2657       192.084            0
-125.063      -2.83919       176.044            0
-124.943      2.70562       160.451            0
-124.823      5.87209       145.74            0
-124.703      7.15463       132.155            0
-124.583      6.99509       119.796            0
-124.463      5.76507       108.668            0
-124.343      3.76432       98.7174            0
-124.223      1.22751       89.858            0
-124.103      -1.66571       81.99            0
-123.983      -4.78024       75.0106            0
-123.863      -8.01604       68.8211            0
-123.743      -11.3       63.3301            0
-123.623      -14.5797       58.4555            0
-123.503      -17.8178       54.1241            0
-123.383      -20.9885       50.2723            0
-123.263      -24.0745       46.8444            0
-123.143      -27.0641       43.7926            0
-123.023      -29.9503       41.0759            0
-122.903      -32.7287       38.6594            0
-122.783      -35.3965       36.513            0
-122.663      -37.9518       34.6116            0
-122.543      -40.393       32.9335            0
-122.423      -42.7175       31.4603            0
-122.303      -44.9217       30.1757            0
-122.183      -47.0001       29.0647            0
-122.063      -48.9453       28.1123            0
-121.943      -50.748       27.3022            0
-121.823      -52.3971       26.615            0
-121.703      -53.8819       26.0263            0
-121.583      -55.1942       25.5061            0
-121.463      -56.3319       25.0181            0
-121.343      -57.3031       24.5224            0
-121.223      -58.1292       23.9798            0
-121.103      -58.8445       23.3586            0
