#
#
#   Lonertzian-smoothed spectral function (both aprticle and hole)
#
#   k = 2.27768 fm^-1      and E_F = -50.9208 MeV
#
#
#    E               A(k,E)           k 

-24.9567       0.000143386       2.27768
-24.8367       0.000144429       2.27768
-24.7167       0.000145487       2.27768
-24.5967       0.000146562       2.27768
-24.4767       0.000147653       2.27768
-24.3567       0.000148763       2.27768
-24.2367       0.00014989       2.27768
-24.1167       0.000151035       2.27768
-23.9967       0.000152199       2.27768
-23.8767       0.000153383       2.27768
-23.7567       0.000154586       2.27768
-23.6367       0.00015581       2.27768
-23.5167       0.000157054       2.27768
-23.3967       0.00015832       2.27768
-23.2767       0.000159609       2.27768
-23.1567       0.00016092       2.27768
-23.0367       0.000162254       2.27768
-22.9167       0.000163613       2.27768
-22.7967       0.000164997       2.27768
-22.6767       0.000166406       2.27768
-22.5567       0.000167841       2.27768
-22.4367       0.000169304       2.27768
-22.3167       0.000170795       2.27768
-21.6167       0.000180096       2.27768
-20.9167       0.000190585       2.27768
-20.2167       0.000202521       2.27768
-19.5167       0.000216245       2.27768
-18.8167       0.000232211       2.27768
-18.1167       0.000251039       2.27768
-17.4167       0.000273588       2.27768
-16.7167       0.000301084       2.27768
-16.0167       0.000335325       2.27768
-15.3167       0.000379036       2.27768
-14.6167       0.000436509       2.27768
-13.9167       0.000514817       2.27768
-13.2167       0.000626257       2.27768
-12.5167       0.000793598       2.27768
-11.8167       0.00106217       2.27768
-11.1167       0.00152916       2.27768
-10.4167       0.00241001       2.27768
-9.71675       0.00407367       2.27768
-9.01675       0.00601386       2.27768
-8.31675       0.00536321       2.27768
-7.61675       0.00355029       2.27768
-6.91675       0.00267019       2.27768
-6.21675       0.0026784       2.27768
-5.51675       0.00345482       2.27768
-4.81675       0.00404975       2.27768
-4.11675       0.00303602       2.27768
-3.41675       0.00192266       2.27768
-2.71675       0.00131453       2.27768
-2.01675       0.00100027       2.27768
-1.31675       0.000829697       2.27768
-0.616747       0.000734133       2.27768
0.0832526       0.000682157       2.27768
0.783253       0.000658812       2.27768
1.48325       0.000657222       2.27768
2.18325       0.000675383       2.27768
2.88325       0.000715544       2.27768
3.58325       0.000785864       2.27768
4.28325       0.000905886       2.27768
4.98325       0.00111799       2.27768
5.68325       0.00147381       2.27768
6.38325       0.00181051       2.27768
7.08325       0.00190478       2.27768
7.78325       0.00211949       2.27768
8.48325       0.00246445       2.27768
9.18325       0.0028133       2.27768
9.88325       0.00334331       2.27768
10.5833       0.00404896       2.27768
11.2833       0.00453599       2.27768
11.9833       0.00422874       2.27768
12.6833       0.00393953       2.27768
13.3833       0.00347392       2.27768
14.0833       0.00301804       2.27768
14.7833       0.00287843       2.27768
15.4833       0.00268908       2.27768
16.1833       0.00253399       2.27768
16.8833       0.00263813       2.27768
17.5833       0.00305395       2.27768
18.2833       0.00378484       2.27768
18.9833       0.00427111       2.27768
19.6833       0.00433473       2.27768
20.3833       0.00477238       2.27768
21.0833       0.0058527       2.27768
21.7833       0.00785198       2.27768
22.4833       0.0110219       2.27768
23.1833       0.0142459       2.27768
23.8833       0.0183593       2.27768
24.5833       0.0278358       2.27768
25.2833       0.0472008       2.27768
25.9833       0.069208       2.27768
26.6833       0.0590878       2.27768
27.3833       0.0354596       2.27768
28.0833       0.0216809       2.27768
28.7833       0.0152       2.27768
29.4833       0.0126717       2.27768
30.1833       0.012412       2.27768
30.8833       0.011923       2.27768
31.5833       0.0110885       2.27768
32.2833       0.0113576       2.27768
32.9833       0.0111146       2.27768
33.6833       0.0112227       2.27768
34.3833       0.0132484       2.27768
35.0833       0.0182132       2.27768
35.7833       0.0286097       2.27768
36.4833       0.048433       2.27768
37.1833       0.0678707       2.27768
37.8833       0.0560566       2.27768
38.5833       0.0370071       2.27768
39.2833       0.0277314       2.27768
39.9833       0.0219474       2.27768
40.6833       0.0175095       2.27768
41.3833       0.0155032       2.27768
42.0833       0.0142488       2.27768
42.7833       0.0137217       2.27768
43.4833       0.013496       2.27768
44.1833       0.0114034       2.27768
44.8833       0.00981619       2.27768
45.5833       0.00907607       2.27768
46.2833       0.0090665       2.27768
46.9833       0.00986428       2.27768
47.6833       0.0105215       2.27768
48.3833       0.010313       2.27768
49.0833       0.00936098       2.27768
49.7833       0.00750179       2.27768
50.4833       0.00617357       2.27768
51.1833       0.00549148       2.27768
51.8833       0.00519276       2.27768
52.5833       0.00540422       2.27768
53.2833       0.00596089       2.27768
53.9833       0.00699138       2.27768
54.6833       0.00929653       2.27768
55.3833       0.013538       2.27768
56.0833       0.020193       2.27768
56.7833       0.0304559       2.27768
57.4833       0.0360089       2.27768
58.1833       0.0275612       2.27768
58.8833       0.0179279       2.27768
59.5833       0.0136452       2.27768
60.2833       0.013617       2.27768
60.9833       0.0144184       2.27768
61.6833       0.0126022       2.27768
62.3833       0.0118855       2.27768
63.0833       0.0108039       2.27768
63.7833       0.00756235       2.27768
64.4833       0.00528111       2.27768
65.1833       0.00431592       2.27768
65.8833       0.00410461       2.27768
66.5833       0.0037045       2.27768
67.2833       0.00318871       2.27768
67.9833       0.00298801       2.27768
68.6833       0.0026471       2.27768
69.3833       0.00223928       2.27768
70.0833       0.00208037       2.27768
70.7833       0.00206905       2.27768
71.4833       0.00217114       2.27768
72.1833       0.00237142       2.27768
72.8833       0.00262793       2.27768
73.5833       0.00266708       2.27768
74.2833       0.00244231       2.27768
74.9833       0.00231611       2.27768
75.6833       0.00229385       2.27768
76.3833       0.0020603       2.27768
77.0833       0.0016787       2.27768
77.7833       0.00139361       2.27768
78.4833       0.00125681       2.27768
79.1833       0.00123433       2.27768
79.8833       0.00129966       2.27768
80.5833       0.00142846       2.27768
81.2833       0.00137398       2.27768
81.9833       0.00115753       2.27768
82.6833       0.0010093       2.27768
83.3833       0.000991109       2.27768
84.0833       0.00112863       2.27768
84.7833       0.00129568       2.27768
85.4833       0.00125739       2.27768
86.1833       0.00118876       2.27768
86.8833       0.00133882       2.27768
87.5833       0.0017975       2.27768
88.2833       0.00219145       2.27768
88.9833       0.00212889       2.27768
89.6833       0.002112       2.27768
90.3833       0.00174142       2.27768
91.0833       0.00127989       2.27768
91.7833       0.00112495       2.27768
92.4833       0.00123772       2.27768
93.1833       0.00138979       2.27768
93.8833       0.00122352       2.27768
94.5833       0.000842954       2.27768
95.2833       0.000589053       2.27768
95.9833       0.000454398       2.27768
96.6833       0.00037778       2.27768
97.3833       0.000326233       2.27768
98.0833       0.000292666       2.27768
98.7833       0.000272777       2.27768
99.4833       0.000264071       2.27768
100.183       0.000267339       2.27768
100.883       0.000281876       2.27768
101.583       0.000296613       2.27768
102.283       0.000315003       2.27768
102.983       0.000341       2.27768
103.683       0.000393082       2.27768
104.383       0.000469369       2.27768
105.083       0.000541319       2.27768
105.783       0.0006235       2.27768
106.483       0.000708294       2.27768
107.183       0.000761946       2.27768
107.883       0.000744706       2.27768
108.583       0.000729234       2.27768
109.283       0.000726397       2.27768
109.983       0.000708271       2.27768
110.683       0.00073337       2.27768
111.383       0.000744421       2.27768
112.083       0.000710528       2.27768
112.783       0.000709179       2.27768
113.483       0.000761284       2.27768
114.183       0.00072694       2.27768
114.883       0.000612639       2.27768
115.583       0.000538687       2.27768
116.283       0.000522219       2.27768
116.983       0.000544238       2.27768
117.683       0.000586138       2.27768
118.383       0.000497068       2.27768
119.083       0.000347103       2.27768
119.783       0.00025464       2.27768
120.483       0.000210334       2.27768
121.183       0.000197285       2.27768
121.883       0.000209286       2.27768
122.583       0.00021827       2.27768
123.283       0.000186356       2.27768
123.983       0.00015769       2.27768
124.683       0.000146209       2.27768
125.383       0.000140827       2.27768
126.083       0.000146202       2.27768
126.783       0.00014787       2.27768
127.483       0.000124836       2.27768
128.183       0.000103708       2.27768
128.883       9.16982e-05       2.27768
129.583       8.49979e-05       2.27768
130.283       8.13026e-05       2.27768
130.983       7.98017e-05       2.27768
131.683       8.06445e-05       2.27768
132.383       8.50524e-05       2.27768
133.083       9.54762e-05       2.27768
133.783       0.000109817       2.27768
134.483       0.000113681       2.27768
135.183       0.000110658       2.27768
135.883       0.000114477       2.27768
136.583       0.000124533       2.27768
137.283       0.000130734       2.27768
137.983       0.000121734       2.27768
138.683       0.000107192       2.27768
139.383       0.000101039       2.27768
140.083       0.000100958       2.27768
140.783       0.000102626       2.27768
141.483       0.000109514       2.27768
142.183       0.000125265       2.27768
142.883       0.000143321       2.27768
143.583       0.00015518       2.27768
144.283       0.000167753       2.27768
144.983       0.000170344       2.27768
145.683       0.000166924       2.27768
146.383       0.000167174       2.27768
147.083       0.000172156       2.27768
147.783       0.000166618       2.27768
148.483       0.000136561       2.27768
149.183       0.000107609       2.27768
149.883       9.08011e-05       2.27768
150.583       8.14902e-05       2.27768
151.283       8.12895e-05       2.27768
151.983       8.98356e-05       2.27768
152.683       9.33981e-05       2.27768
153.383       9.27599e-05       2.27768
154.083       9.83423e-05       2.27768
154.783       8.70256e-05       2.27768
155.483       6.71908e-05       2.27768
156.183       5.50558e-05       2.27768
156.883       4.84503e-05       2.27768
157.583       4.43945e-05       2.27768
158.283       4.1818e-05       2.27768
158.983       4.01893e-05       2.27768
159.683       3.91981e-05       2.27768
160.383       3.87125e-05       2.27768
161.083       3.87201e-05       2.27768
161.783       3.93194e-05       2.27768
162.483       4.07697e-05       2.27768
163.183       4.3638e-05       2.27768
163.883       4.91059e-05       2.27768
164.583       5.91267e-05       2.27768
165.283       7.5234e-05       2.27768
165.983       9.55035e-05       2.27768
166.683       0.000105873       2.27768
167.383       9.79904e-05       2.27768
168.083       8.78181e-05       2.27768
168.783       8.98687e-05       2.27768
169.483       9.70052e-05       2.27768
170.183       9.65013e-05       2.27768
170.883       9.18694e-05       2.27768
171.583       7.55325e-05       2.27768
172.283       6.25565e-05       2.27768
172.983       5.69839e-05       2.27768
173.683       5.51222e-05       2.27768
174.383       5.20683e-05       2.27768
175.083       4.6897e-05       2.27768
175.783       4.3873e-05       2.27768
176.483       4.48753e-05       2.27768
177.183       5.11004e-05       2.27768
177.883       5.87268e-05       2.27768
178.583       5.41423e-05       2.27768
179.283       4.52341e-05       2.27768
179.983       4.08368e-05       2.27768
180.683       3.73506e-05       2.27768
181.383       3.39189e-05       2.27768
182.083       3.29257e-05       2.27768
182.783       3.50103e-05       2.27768
183.483       3.89413e-05       2.27768
184.183       4.03069e-05       2.27768
184.883       3.59869e-05       2.27768
185.583       3.04927e-05       2.27768
186.283       2.77031e-05       2.27768
186.983       2.67859e-05       2.27768
187.683       2.5557e-05       2.27768
188.383       2.37211e-05       2.27768
189.083       2.24784e-05       2.27768
189.783       2.17801e-05       2.27768
190.483       2.14337e-05       2.27768
191.183       2.13856e-05       2.27768
191.883       2.17111e-05       2.27768
192.583       2.26696e-05       2.27768
193.283       2.48517e-05       2.27768
193.983       2.88144e-05       2.27768
194.683       3.15337e-05       2.27768
195.383       2.85207e-05       2.27768
196.083       2.46895e-05       2.27768
196.783       2.29521e-05       2.27768
197.483       2.28685e-05       2.27768
198.183       2.40145e-05       2.27768
198.883       2.65276e-05       2.27768
199.583       2.75542e-05       2.27768
200.283       2.50455e-05       2.27768
200.983       2.3424e-05       2.27768
201.683       2.28319e-05       2.27768
202.383       2.27001e-05       2.27768
203.083       2.36374e-05       2.27768
203.783       2.50772e-05       2.27768
204.483       2.77603e-05       2.27768
205.183       3.17587e-05       2.27768
205.883       3.20934e-05       2.27768
206.583       2.98959e-05       2.27768
207.283       2.53685e-05       2.27768
207.983       2.17139e-05       2.27768
208.683       2.00636e-05       2.27768
209.383       1.92851e-05       2.27768
210.083       1.79271e-05       2.27768
210.783       1.65356e-05       2.27768
211.483       1.56395e-05       2.27768
212.183       1.50608e-05       2.27768
212.883       1.46491e-05       2.27768
213.583       1.43308e-05       2.27768
214.283       1.40691e-05       2.27768
214.983       1.38445e-05       2.27768
215.683       1.36455e-05       2.27768
216.383       1.34653e-05       2.27768
217.083       1.32991e-05       2.27768
217.783       1.3144e-05       2.27768
218.483       1.29977e-05       2.27768
219.183       1.28587e-05       2.27768
219.883       1.27258e-05       2.27768
220.583       1.25981e-05       2.27768
221.283       1.24749e-05       2.27768
221.983       1.23558e-05       2.27768
222.683       1.22402e-05       2.27768
223.383       1.21278e-05       2.27768
224.083       1.20183e-05       2.27768
224.783       1.19116e-05       2.27768
225.483       1.18074e-05       2.27768
226.183       1.17057e-05       2.27768
226.883       1.16062e-05       2.27768
227.583       1.15089e-05       2.27768
228.283       1.14138e-05       2.27768
228.983       1.13209e-05       2.27768
229.683       1.12301e-05       2.27768
230.383       1.11415e-05       2.27768
231.083       1.10553e-05       2.27768
231.783       1.09717e-05       2.27768
232.483       1.08911e-05       2.27768
233.183       1.08139e-05       2.27768
233.883       1.07412e-05       2.27768
234.583       1.06742e-05       2.27768
235.283       1.06155e-05       2.27768
235.983       1.05692e-05       2.27768
236.683       1.05436e-05       2.27768
237.383       1.05546e-05       2.27768
238.083       1.06374e-05       2.27768
238.783       1.08698e-05       2.27768
239.483       1.13794e-05       2.27768
240.183       1.19437e-05       2.27768
240.883       1.15673e-05       2.27768
241.583       1.08409e-05       2.27768
242.283       1.04299e-05       2.27768
242.983       1.02665e-05       2.27768
243.683       1.01465e-05       2.27768
244.383       9.90866e-06       2.27768
245.083       9.69769e-06       2.27768
245.783       9.54852e-06       2.27768
246.483       9.43431e-06       2.27768
247.183       9.33844e-06       2.27768
247.883       9.25296e-06       2.27768
248.583       9.17397e-06       2.27768
249.283       9.09936e-06       2.27768
249.983       9.02791e-06       2.27768
250.683       8.95887e-06       2.27768
251.383       8.89175e-06       2.27768
252.083       8.82623e-06       2.27768
252.783       8.76208e-06       2.27768
253.483       8.69913e-06       2.27768
254.183       8.63726e-06       2.27768
