#
#
#   Lonertzian-smoothed self-energy (both particle and hole)
#
#   k = 1.61057 fm^-1 (group = 2)     and E_F = -52.0162 MeV
#
#   Sigma^{infty} = -24.1367 MeV
#
#
#    E               Re \Sig(k,E)       Im \Sig(k,E)             k 

-64.6307      -23.5189       0.238761            1.61057
-64.5107      -23.5572       0.23453            1.61057
-64.3907      -23.5951       0.230377            1.61057
-64.2707      -23.6327       0.226299            1.61057
-64.1507      -23.6699       0.222294            1.61057
-64.0307      -23.7068       0.218362            1.61057
-63.9107      -23.7433       0.214499            1.61057
-63.7907      -23.7795       0.210703            1.61057
-63.6707      -23.8154       0.206974            1.61057
-63.5507      -23.851       0.203309            1.61057
-63.4307      -23.8863       0.199706            1.61057
-63.3107      -23.9213       0.196165            1.61057
-63.1907      -23.956       0.192683            1.61057
-63.0707      -23.9904       0.189258            1.61057
-62.9507      -24.0245       0.18589            1.61057
-62.8307      -24.0583       0.182577            1.61057
-62.7107      -24.0919       0.179318            1.61057
-62.5907      -24.1252       0.17611            1.61057
-62.4707      -24.1583       0.172953            1.61057
-62.3507      -24.1911       0.169846            1.61057
-62.2307      -24.2236       0.166787            1.61057
-62.1107      -24.2559       0.163775            1.61057
-61.9907      -24.288       0.16081            1.61057
-61.8707      -24.3198       0.157889            1.61057
-61.7507      -24.3515       0.155011            1.61057
-61.6307      -24.3828       0.152177            1.61057
-61.5107      -24.414       0.149384            1.61057
-61.3907      -24.4449       0.146631            1.61057
-61.2707      -24.4757       0.143918            1.61057
-61.1507      -24.5062       0.141244            1.61057
-61.0307      -24.5365       0.138608            1.61057
-60.9107      -24.5666       0.136008            1.61057
-60.7907      -24.5966       0.133445            1.61057
-60.6707      -24.6263       0.130916            1.61057
-60.5507      -24.6558       0.128422            1.61057
-60.4307      -24.6852       0.125961            1.61057
-60.3107      -24.7144       0.123534            1.61057
-60.1907      -24.7434       0.121137            1.61057
-60.0707      -24.7722       0.118773            1.61057
-59.9507      -24.8009       0.116438            1.61057
-59.8307      -24.8294       0.114134            1.61057
-59.7107      -24.8577       0.111858            1.61057
-59.5907      -24.8858       0.109611            1.61057
-59.4707      -24.9139       0.107392            1.61057
-59.3507      -24.9417       0.1052            1.61057
-59.2307      -24.9694       0.103034            1.61057
-59.1107      -24.997       0.100894            1.61057
-58.9907      -25.0244       0.0987801            1.61057
-58.8707      -25.0516       0.0966904            1.61057
-58.7507      -25.0788       0.0946249            1.61057
-58.6307      -25.1058       0.0925831            1.61057
-58.5107      -25.1326       0.0905644            1.61057
-58.3907      -25.1593       0.0885682            1.61057
-58.2707      -25.1859       0.0865942            1.61057
-58.1507      -25.2124       0.0846417            1.61057
-58.0307      -25.2387       0.0827103            1.61057
-57.9107      -25.265       0.0807995            1.61057
-57.7907      -25.2911       0.0789089            1.61057
-57.6707      -25.317       0.077038            1.61057
-57.5507      -25.3429       0.0751864            1.61057
-57.4307      -25.3687       0.0733536            1.61057
-57.3107      -25.3943       0.0715392            1.61057
-57.1907      -25.4199       0.0697428            1.61057
-57.0707      -25.4453       0.067964            1.61057
-56.9507      -25.4706       0.0662025            1.61057
-56.8307      -25.4958       0.0644577            1.61057
-56.7107      -25.521       0.0627294            1.61057
-56.5907      -25.546       0.0610171            1.61057
-56.4707      -25.571       0.0593206            1.61057
-56.3507      -25.5958       0.0576394            1.61057
-56.2307      -25.6206       0.0559733            1.61057
-56.1107      -25.6452       0.0543218            1.61057
-55.9907      -25.6698       0.0526846            1.61057
-55.8707      -25.6943       0.0510615            1.61057
-55.7507      -25.7187       0.049452            1.61057
-55.6307      -25.743       0.0478559            1.61057
-55.5107      -25.7673       0.0462729            1.61057
-55.3907      -25.7915       0.0447027            1.61057
-55.2707      -25.8156       0.043145            1.61057
-55.1507      -25.8396       0.0415994            1.61057
-55.0307      -25.8635       0.0400658            1.61057
-54.9107      -25.8874       0.0385438            1.61057
-54.7907      -25.9112       0.0370331            1.61057
-54.6707      -25.935       0.0355335            1.61057
-54.5507      -25.9586       0.0340448            1.61057
-54.4307      -25.9822       0.0325666            1.61057
-54.3107      -26.0058       0.0310987            1.61057
-54.3107       0       0


-49.7967       0       0
-49.7967      -26.8597       -0.0186957            1.61057
-49.6767      -26.8818       -0.0199229            1.61057
-49.5567      -26.904       -0.0211471            1.61057
-49.4367      -26.9262       -0.0223687            1.61057
-49.3167      -26.9483       -0.0235878            1.61057
-49.1967      -26.9705       -0.0248044            1.61057
-49.0767      -26.9926       -0.0260188            1.61057
-48.9567      -27.0147       -0.027231            1.61057
-48.8367      -27.0369       -0.0284413            1.61057
-48.7167      -27.059       -0.0296497            1.61057
-48.5967      -27.0811       -0.0308564            1.61057
-48.4767      -27.1032       -0.0320615            1.61057
-48.3567      -27.1254       -0.0332652            1.61057
-48.2367      -27.1475       -0.0344676            1.61057
-48.1167      -27.1696       -0.0356689            1.61057
-47.9967      -27.1917       -0.0368691            1.61057
-47.8767      -27.2139       -0.0380684            1.61057
-47.7567      -27.236       -0.039267            1.61057
-47.6367      -27.2581       -0.0404649            1.61057
-47.5167      -27.2803       -0.0416624            1.61057
-47.3967      -27.3024       -0.0428595            1.61057
-47.2767      -27.3246       -0.0440563            1.61057
-47.1567      -27.3468       -0.0452531            1.61057
-47.0367      -27.369       -0.0464499            1.61057
-46.9167      -27.3912       -0.0476469            1.61057
-46.7967      -27.4134       -0.0488441            1.61057
-46.6767      -27.4356       -0.0500418            1.61057
-46.5567      -27.4579       -0.05124            1.61057
-46.4367      -27.4801       -0.052439            1.61057
-46.3167      -27.5024       -0.0536387            1.61057
-46.1967      -27.5247       -0.0548394            1.61057
-46.0767      -27.547       -0.0560411            1.61057
-45.9567      -27.5694       -0.0572441            1.61057
-45.8367      -27.5917       -0.0584483            1.61057
-45.7167      -27.6141       -0.0596541            1.61057
-45.5967      -27.6365       -0.0608614            1.61057
-45.4767      -27.659       -0.0620704            1.61057
-45.3567      -27.6814       -0.0632813            1.61057
-45.2367      -27.7039       -0.0644942            1.61057
-45.1167      -27.7264       -0.0657092            1.61057
-44.9967      -27.749       -0.0669264            1.61057
-44.8767      -27.7716       -0.068146            1.61057
-44.7567      -27.7942       -0.069368            1.61057
-44.6367      -27.8168       -0.0705927            1.61057
-44.5167      -27.8395       -0.0718202            1.61057
-44.3967      -27.8622       -0.0730506            1.61057
-44.2767      -27.885       -0.074284            1.61057
-44.1567      -27.9077       -0.0755206            1.61057
-44.0367      -27.9306       -0.0767604            1.61057
-43.9167      -27.9534       -0.0780037            1.61057
-43.7967      -27.9763       -0.0792506            1.61057
-43.6767      -27.9993       -0.0805012            1.61057
-43.5567      -28.0222       -0.0817556            1.61057
-43.4367      -28.0453       -0.083014            1.61057
-43.3167      -28.0683       -0.0842765            1.61057
-43.1967      -28.0915       -0.0855433            1.61057
-43.0767      -28.1146       -0.0868144            1.61057
-42.9567      -28.1378       -0.0880901            1.61057
-42.8367      -28.1611       -0.0893705            1.61057
-42.7167      -28.1844       -0.0906558            1.61057
-42.5967      -28.2078       -0.0919459            1.61057
-42.4767      -28.2312       -0.0932412            1.61057
-42.3567      -28.2547       -0.0945418            1.61057
-42.2367      -28.2782       -0.0958478            1.61057
-42.1167      -28.3018       -0.0971593            1.61057
-41.9967      -28.3254       -0.0984766            1.61057
-41.8767      -28.3491       -0.0997997            1.61057
-41.7567      -28.3729       -0.101129            1.61057
-41.6367      -28.3967       -0.102464            1.61057
-41.5167      -28.4206       -0.103806            1.61057
-41.3967      -28.4445       -0.105154            1.61057
-41.2767      -28.4685       -0.106509            1.61057
-41.1567      -28.4926       -0.10787            1.61057
-41.0367      -28.5167       -0.109239            1.61057
-40.9167      -28.5409       -0.110615            1.61057
-40.7967      -28.5652       -0.111998            1.61057
-40.6767      -28.5896       -0.113388            1.61057
-40.5567      -28.614       -0.114786            1.61057
-40.4367      -28.6385       -0.116192            1.61057
-40.3167      -28.6631       -0.117606            1.61057
-40.1967      -28.6877       -0.119028            1.61057
-40.0767      -28.7124       -0.120459            1.61057
-39.9567      -28.7372       -0.121898            1.61057
-39.8367      -28.7621       -0.123346            1.61057
-39.7167      -28.7871       -0.124802            1.61057
-39.5967      -28.8121       -0.126268            1.61057
-39.4767      -28.8373       -0.127743            1.61057
-39.3567      -28.8625       -0.129228            1.61057
-39.2367      -28.8878       -0.130722            1.61057
-39.1167      -28.9132       -0.132226            1.61057
-38.9967      -28.9387       -0.13374            1.61057
-38.8767      -28.9642       -0.135264            1.61057
-38.7567      -28.9899       -0.136799            1.61057
-38.6367      -29.0157       -0.138345            1.61057
-38.5167      -29.0415       -0.139902            1.61057
-38.3967      -29.0675       -0.141469            1.61057
-38.2767      -29.0935       -0.143048            1.61057
